index	max_degree	fail_node_degree	fail_neber_degree	fail_degree_sum	max_load	big_load_num	fail_load_sum	fail_num	first_round_fail	neber_fail_num	fail_round	subgraph_num	fail_node_load	load_change	load_change	degree_change	fail_neber_load	LCC
264,	97	1	0	1	48712	48	0	0	0	0	0	1	0	3116	2	0	492
265,	97	2	0	2	48702	48	77	0	0	0	0	1	77	2350	4	0	492
266,	97	5	0	7	48367	47	1411	1	1	0	1	2	1393	8509	14	0	490
267,	97	5	0	5	48708	47	204	0	0	0	0	1	204	3363	10	0	492
268,	97	21	10	31	48052	47	3853	3	3	3	1	1	3686	14378	58	167	489
269,	97	2	0	2	48618	48	338	0	0	0	0	1	338	2869	4	0	492
270,	97	3	0	3	48285	48	6	0	0	0	0	1	6	3296	6	0	492
271,	97	7	2	9	48434	48	582	1	1	1	1	1	580	8026	18	2	491
272,	97	2	0	2	48281	48	2	0	0	0	0	1	2	2457	4	0	492
273,	97	2	0	2	48645	48	2	0	0	0	0	1	2	3335	4	0	492
274,	97	2	0	2	48643	48	0	0	0	0	0	1	0	3000	4	0	492
275,	97	2	0	2	48632	48	69	0	0	0	0	1	69	3018	4	0	492
276,	97	4	0	4	48647	48	728	0	0	0	0	1	728	2693	8	0	492
277,	97	4	0	4	48483	48	386	0	0	0	0	1	386	2872	8	0	492
278,	97	1	0	1	48390	48	0	0	0	0	0	1	0	3486	2	0	492
279,	97	3	0	3	48662	48	56	0	0	0	0	1	56	3231	6	0	492
280,	97	2	0	2	48448	48	81	0	0	0	0	1	81	3009	4	0	492
281,	97	2	0	2	48515	48	199	0	0	0	0	1	199	2897	4	0	492
282,	97	1	0	1	48684	48	0	0	0	0	0	1	0	2254	2	0	492
283,	97	2	0	2	48656	48	50	0	0	0	0	1	50	1925	4	0	492
284,	97	2	0	2	48565	47	38	0	0	0	0	1	38	2762	4	0	492
285,	97	2	0	2	48678	48	0	0	0	0	0	1	0	1709	4	0	492
286,	97	3	0	3	48695	48	0	0	0	0	0	1	0	1830	6	0	492
287,	97	1	0	1	48638	48	0	0	0	0	0	1	0	1678	2	0	492
288,	97	2	0	2	48638	48	128	0	0	0	0	1	128	1875	4	0	492
289,	97	1	0	1	48638	48	0	0	0	0	0	1	0	1678	2	0	492
290,	97	3	0	3	48676	48	192	0	0	0	0	1	192	1936	6	0	492
291,	97	3	0	3	48642	48	691	0	0	0	0	1	691	2356	6	0	492
292,	97	2	0	2	48676	48	0	0	0	0	0	1	0	1704	4	0	492
293,	97	2	0	2	48676	48	0	0	0	0	0	1	0	1704	4	0	492
294,	97	2	0	2	48640	48	51	0	0	0	0	1	51	1873	4	0	492
295,	97	2	0	2	48681	48	254	0	0	0	0	1	254	1802	4	0	492
296,	97	2	0	2	48638	48	52	0	0	0	0	1	52	1918	4	0	492
297,	97	2	0	2	48639	48	93	0	0	0	0	1	93	1888	4	0	492
298,	97	1	0	1	48638	48	0	0	0	0	0	1	0	1678	2	0	492
299,	97	1	0	1	48638	48	0	0	0	0	0	1	0	1678	2	0	492
300,	97	3	0	3	48519	48	582	0	0	0	0	2	582	4174	6	0	491
301,	97	4	0	4	48641	48	340	0	0	0	0	1	340	2301	8	0	492
302,	97	5	7	14	47989	45	3915	3	3	2	1	2	2166	19267	24	1731	486
303,	97	2	0	2	48794	48	824	0	0	0	0	1	824	1175	4	0	492
304,	97	1	0	1	48638	48	0	0	0	0	0	1	0	1678	2	0	492
305,	97	3	0	5	48525	49	532	1	1	0	1	1	358	3521	10	0	491
306,	97	2	0	2	48661	48	631	0	0	0	0	1	631	2369	4	0	492
307,	97	2	0	2	48678	48	0	0	0	0	0	1	0	1709	4	0	492
308,	97	2	0	2	48638	48	0	0	0	0	0	1	0	2002	4	0	492
309,	97	4	0	4	48403	47	82	0	0	0	0	1	82	3745	8	0	492
310,	97	6	0	6	48512	49	462	0	0	0	0	1	462	3982	12	0	492
311,	97	2	0	2	48687	48	105	0	0	0	0	1	105	2514	4	0	492
312,	97	1	0	1	48534	47	0	0	0	0	0	1	0	4469	2	0	492
313,	97	1	0	1	48534	47	0	0	0	0	0	1	0	4469	2	0	492
314,	97	1	0	1	48664	47	0	0	0	0	0	1	0	2989	2	0	492
315,	97	4	0	4	48558	47	1394	0	0	0	0	3	1394	8856	8	0	490
316,	97	1	0	1	48561	48	0	0	0	0	0	1	0	2318	2	0	492
