index	max_degree	fail_node_degree	fail_neber_degree	fail_degree_sum	max_load	big_load_num	fail_load_sum	fail_num	first_round_fail	neber_fail_num	fail_round	subgraph_num	fail_node_load	load_change	load_change	degree_change	fail_neber_load	LCC
340,	49	2	0	2	26959	39	153	0	0	0	0	1	153	2040	4	0	399
341,	49	2	0	2	26954	38	8	0	0	0	0	1	8	2116	4	0	399
342,	49	2	0	2	26949	38	55	0	0	0	0	1	55	2114	4	0	399
343,	49	2	0	2	26894	39	295	0	0	0	0	1	295	1730	4	0	399
344,	49	2	0	2	26946	39	60	0	0	0	0	1	60	2207	4	0	399
345,	49	2	2	4	26934	38	210	1	1	1	1	1	164	4690	8	46	398
346,	49	3	2	9	26653	37	1066	2	2	1	1	2	586	8288	16	134	396
347,	49	2	0	2	26931	39	60	0	0	0	0	1	60	2081	4	0	399
348,	49	2	0	2	26970	39	131	0	0	0	0	1	131	2157	4	0	399
349,	49	2	0	2	26910	39	146	0	0	0	0	1	146	1713	4	0	399
350,	49	2	0	2	26948	39	301	0	0	0	0	1	301	1685	4	0	399
351,	49	2	0	2	26966	38	108	0	0	0	0	1	108	2238	4	0	399
352,	49	2	0	2	26945	38	34	0	0	0	0	1	34	1869	4	0	399
353,	49	2	0	2	26914	39	282	0	0	0	0	1	282	1668	4	0	399
354,	49	2	0	2	26965	39	120	0	0	0	0	1	120	2113	4	0	399
355,	49	2	0	2	26914	39	147	0	0	0	0	1	147	2968	4	0	399
356,	49	2	0	2	26946	39	7	0	0	0	0	1	7	1926	4	0	399
357,	49	2	0	2	26971	39	64	0	0	0	0	1	64	3060	4	0	399
358,	49	2	0	2	26933	39	103	0	0	0	0	1	103	2076	4	0	399
359,	49	2	0	2	26937	39	41	0	0	0	0	1	41	2211	4	0	399
360,	49	2	0	2	26919	39	0	0	0	0	0	1	0	1430	4	0	399
361,	49	2	0	2	26912	39	102	0	0	0	0	1	102	2839	4	0	399
362,	49	2	0	2	26969	39	120	0	0	0	0	1	120	2220	4	0	399
363,	49	2	0	2	26779	38	0	0	0	0	0	1	0	1883	4	0	399
364,	49	2	0	2	26969	38	98	0	0	0	0	1	98	3345	4	0	399
365,	49	2	0	2	26969	39	48	0	0	0	0	1	48	1758	4	0	399
366,	49	2	0	2	26965	38	0	0	0	0	0	1	0	2029	4	0	399
367,	49	2	0	2	26894	39	0	0	0	0	0	1	0	1472	4	0	399
368,	49	2	0	2	26916	37	112	0	0	0	0	1	112	2304	4	0	399
369,	49	2	0	2	26951	38	38	0	0	0	0	1	38	2135	4	0	399
370,	49	2	0	2	26934	38	480	0	0	0	0	1	480	1843	4	0	399
371,	49	2	0	2	26900	39	308	0	0	0	0	1	308	1724	4	0	399
372,	49	2	0	2	26954	39	112	0	0	0	0	1	112	2221	4	0	399
373,	49	2	0	2	26941	39	111	0	0	0	0	1	111	2044	4	0	399
374,	49	2	0	2	26982	39	149	0	0	0	0	1	149	2162	4	0	399
375,	49	3	0	3	26856	38	59	0	0	0	0	1	59	1952	6	0	399
376,	49	2	0	2	26945	38	134	0	0	0	0	1	134	2068	4	0	399
377,	49	2	0	2	26962	39	103	0	0	0	0	1	103	2902	4	0	399
378,	49	2	0	2	26962	39	81	0	0	0	0	1	81	2072	4	0	399
379,	49	2	0	2	26973	39	22	0	0	0	0	1	22	2823	4	0	399
380,	49	2	0	2	26951	38	89	0	0	0	0	1	89	2133	4	0	399
381,	49	2	0	2	26932	39	5	0	0	0	0	1	5	2324	4	0	399
382,	49	2	0	2	26922	39	0	0	0	0	0	1	0	1567	4	0	399
383,	49	2	0	2	26955	38	182	0	0	0	0	1	182	2074	4	0	399
384,	49	2	0	2	26935	38	73	0	0	0	0	1	73	2610	4	0	399
385,	49	2	0	2	26924	38	328	0	0	0	0	1	328	1797	4	0	399
386,	49	2	0	2	26962	39	47	0	0	0	0	1	47	2112	4	0	399
387,	49	2	0	2	26901	39	578	0	0	0	0	1	578	1996	4	0	399
388,	49	2	0	2	26923	39	275	0	0	0	0	1	275	1816	4	0	399
389,	49	2	0	2	26766	38	219	0	0	0	0	1	219	2294	4	0	399
390,	49	2	0	2	26982	39	83	0	0	0	0	1	83	2658	4	0	399
391,	49	2	0	2	26931	39	230	0	0	0	0	1	230	1757	4	0	399
392,	49	3	0	3	26950	39	288	0	0	0	0	1	288	2345	6	0	399
393,	49	2	0	2	26976	39	168	0	0	0	0	1	168	1391	4	0	399
394,	49	2	0	2	26966	38	12	0	0	0	0	1	12	2027	4	0	399
395,	49	2	0	2	26950	38	136	0	0	0	0	1	136	2542	4	0	399
396,	49	2	4	6	26793	39	574	1	1	1	1	1	335	3914	12	239	398
397,	49	2	0	2	26989	39	218	0	0	0	0	1	218	2303	4	0	399
398,	49	2	0	2	26943	39	94	0	0	0	0	1	94	2148	4	0	399
399,	49	2	0	2	26900	39	308	0	0	0	0	1	308	1724	4	0	399
